,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2345,5586,Berezovo,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,1,69.0,63.94,65.04,4088.3236,4230.2016,4158.6576,0,0,0,0,NA,7573,9746.983306999999,22003.75842,35878.37652,46275.387689999996,55030.72588,74307.24459,0.0,0.0,0.0,0.0,NA,79.78677950000001,84.35895494,99.97937217,109.9958381,115.3984169,119.1513486,125.79784240000001,1,0,0,0,0,0,0,1,0
2346,5587,Igrim,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,63.18,64.41,3991.7124,4148.6481,4069.4238,0,0,0,0,NA,11093,10196.9884,23067.233659999998,37714.55782,48586.27802,57679.24147000001,77832.94507999999,0.0,0.0,0.0,0.0,NA,86.75189173,85.19008858,100.9255002,111.0452594,116.44776200000001,120.17975249999999,126.83985359999998,1,0,0,0,0,0,0,1,0
2347,5589,Kondinskoe,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,1,69.0,59.64,67.4,3556.9296,4542.76,4019.736,0,0,0,0,NA,5125,10932.617,25118.9217,41990.306110000005,54107.657329999995,64070.843310000004,85923.26736,0.0,0.0,0.0,0.0,NA,72.96381309,86.48081157,102.64479370000001,113.3201567,118.7823373,122.4949722,129.0770912,1,0,0,0,0,0,0,1,0
2348,5590,Kuminskii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,58.81,65.96,3458.6161,4350.7216,3879.1076,0,0,0,0,NA,3378,11988.14307,27718.838710000004,46708.61887,60030.62278,70799.33159,94178.91657999999,0.0,0.0,0.0,0.0,NA,66.01626033,88.20352856,104.65019029999999,115.5987085,121.0574288,124.71539779999999,131.1701008,1,0,0,0,0,0,0,1,0
2349,5591,Lugovoi,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,59.72,65.9,3566.4784,4342.81,3935.548,0,0,0,0,NA,2575,11469.57296,26390.31079,44180.63476,56747.318960000004,67028.19757,89547.26909,0.0,0.0,0.0,0.0,NA,61.67910856,87.37487718,103.6477155,114.4053111,119.8228781,123.4958501,130.0175059,1,0,0,0,0,0,0,1,0
2350,5592,Mezhdurechenskii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,59.6,56.87,3552.16,3234.1969,3389.452,0,0,0,0,NA,8657,17370.043,43636.85942,75682.67757999999,94084.2495,110437.9605,140334.8455,0.0,0.0,0.0,0.0,NA,82.19459570000001,95.30645183,114.14053700000001,126.20959950000001,131.1470656,134.8434025,140.4648456,1,0,0,0,0,0,0,1,0
2351,5593,Mortka,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,59.34,66.02,3521.2356,4358.6404,3917.6268,0,0,0,0,NA,3431,11634.04745,26813.13779,44996.30293,57815.139610000006,68255.54388,91058.17284,0.0,0.0,0.0,0.0,NA,66.26948303,87.64126217,103.9716154,114.7969875,120.23135549999999,123.8994713,130.3993583,1,0,0,0,0,0,0,1,0
2352,5596,Poikovskii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.0,71.88,3721.0,5166.7344,4384.68,0,0,0,0,NA,14901,9217.964656999999,21159.56895,35177.650460000004,46154.28694,56397.61482,79077.07911,0.0,0.0,0.0,0.0,NA,92.33640953,83.33698937,99.19856252,109.58250420000002,115.3421254,119.6875854,127.1973067,1,0,0,0,0,0,0,1,0
2353,5597,Pyt'-Iakh,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,60.75,72.86,3690.5625,5308.5796,4426.245,0,0,0,0,NA,30963,9071.55353,20848.96556,34724.467319999996,45757.936480000004,56315.6232,79508.06881,0.0,0.0,0.0,0.0,NA,106.9269375,83.04492473,98.90421070000001,109.3112034,115.15694779999998,119.6557544,127.3199402,1,0,0,0,0,0,0,1,0
2354,5600,Novoagansk,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.95,76.65,3837.8025,5875.2225,4748.4675,0,0,0,0,NA,10050,8138.708831,18775.5638,31162.87973,40644.84222,49436.95506,70351.40453,0.0,0.0,0.0,0.0,NA,84.92226855,81.07898212,96.83173052,107.0600554,112.62785659999999,116.82266709999999,124.5736807,1,0,0,0,0,0,0,1,0
2355,5602,Oktiabr'skoe,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,1,69.0,62.46,66.01,3901.2516,4357.3201,4122.9846,0,0,0,0,NA,3781,10129.134909999999,23020.60256,37840.38619,48761.683339999996,57913.5379,79676.39292,0.0,0.0,0.0,0.0,NA,67.86042298,85.06688689,100.8848459,111.1154687,116.5255504,120.2686504,127.3676705,1,0,0,0,0,0,0,1,0
2356,5603,Andra,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,62.52,65.89,3908.7504,4341.4921,4119.4428,0,0,0,0,NA,2695,10133.54776,23021.98549,37826.09192,48741.091210000006,57887.13827999999,79945.22327,0.0,0.0,0.0,0.0,NA,62.39662575,85.07492165,100.8860527,111.1075034,116.5164314,120.2586501,127.4437104,1,0,0,0,0,0,0,1,0
2357,5604,Priob'e,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,62.55,65.63,3912.5025,4307.2969,4105.1565,0,0,0,0,NA,8570,10184.30555,23128.280880000002,37987.46091,48938.57613,58107.07939,79583.93325,0.0,0.0,0.0,0.0,NA,82.01155279,85.16711597,100.9786111,111.1972656,116.60374170000001,120.34183870000001,127.3414638,1,0,0,0,0,0,0,1,0
2358,5606,Sovetskii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,1,69.0,61.37,63.54,3766.2769,4037.3316,3899.4498,0,0,0,0,NA,21123,11384.55725,25967.07085,43016.56038,55119.84245,65144.49679,88977.05768,0.0,0.0,0.0,0.0,NA,99.16410958,87.2358445,103.3187782,113.8348255,119.1866761,122.86310549999999,129.87186640000002,1,0,0,0,0,0,0,1,0
2359,5607,Agirish,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.93,63.0,3835.3249,3969.0,3901.59,0,0,0,0,NA,3592,11206.63924,25469.04233,41968.45469,53843.40926,63694.653710000006,85767.10545,0.0,0.0,0.0,0.0,NA,67.01819985,86.94185571,102.9254679,113.3090747,118.6756472,122.3646561,129.03575990000002,1,0,0,0,0,0,0,1,0
2360,5608,Zelenoborsk,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.47,64.03,3778.5609,4099.8409,3935.9241,0,0,0,0,NA,2645,11163.94391,25454.11895,42117.79817,54031.661089999994,63904.97791,86934.61734,0.0,0.0,0.0,0.0,NA,62.10111937,86.87068699,102.9135757,113.3847103,118.7517024,122.4376007,129.343118,1,0,0,0,0,0,0,1,0
2361,5610,Komsomol'skii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.31,63.31,3758.9161,4008.1561,3881.5361,0,0,0,0,NA,24928,11500.91188,26240.18446,43502.65202,55706.01308,65812.65945,89580.82046,0.0,0.0,0.0,0.0,NA,102.4902523,87.42589605,103.531587,114.07472890000001,119.4177608,123.0894278,130.026049,1,0,0,0,0,0,0,1,0
2362,5611,Malinovskii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.21,62.8,3746.6641,3943.84,3843.988,0,0,0,0,NA,2956,11748.16984,26818.40533,44535.94644,56943.45292999999,67224.89692999999,92987.41234,0.0,0.0,0.0,0.0,NA,63.86554720000001,87.82412662,103.97562140000001,114.5767277,119.89842659999998,123.5609863,130.8786202,1,0,0,0,0,0,0,1,0
2363,5612,Pionerskii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.2,62.86,3745.44,3951.3796,3847.032,0,0,0,0,NA,6787,11733.952790000001,26788.11196,44486.93198,56885.71231,67158.27488,91795.89258,0.0,0.0,0.0,0.0,NA,77.84116984,87.80143263,103.9525735,114.553155,119.87621019999999,123.53894409999998,130.5837071,1,0,0,0,0,0,0,1,0
2364,5613,Taezhnyi,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.17,62.68,3741.7689,3928.7824,3834.1356,0,0,0,0,NA,3236,11820.73399,26990.918980000002,44852.2559,57320.466239999994,67654.89815,91876.21343999999,0.0,0.0,0.0,0.0,NA,65.32023176,87.93957655,104.10642800000001,114.72828799999999,120.0429862,123.7027775,130.6036968,1,0,0,0,0,0,0,1,0
2365,5615,Barsovo,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.26,73.21,3752.7876,5359.7041,4484.8446,0,0,0,0,NA,13759,8999.930103,20610.59495,34445.47008,47727.242,64670.924589999995,104919.1808,0.0,0.0,0.0,0.0,NA,90.81038746,82.90051676,98.67562501,109.14258319999999,116.0630799,122.70141310000001,133.6554638,1,0,0,0,0,0,0,1,0
2366,5616,Belyi Iar,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.27,73.26,3754.0129,5367.0276,4488.6402,0,0,0,0,NA,13004,9031.882523999999,20661.61262,34602.36741,48790.13728,68143.92653,113329.3185,0.0,0.0,0.0,0.0,NA,89.73796168,82.96506553,98.72474770000001,109.2375601,116.5381451,123.8630394,135.44428190000002,1,0,0,0,0,0,0,1,0
2367,5618,Fedorovskii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.65,73.49,3800.7225,5400.7801,4530.6585,0,0,0,0,NA,10925,8756.387021999999,20094.60336,33347.8284,43954.2703,54356.05688,78306.72739,0.0,0.0,0.0,0.0,NA,86.46784919,82.4017081,98.17255741,108.4669745,114.295451,118.88219790000001,126.9765861,1,0,0,0,0,0,0,1,0
2368,5622,Salekhard,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,1,0,69.0,66.53,66.6,4426.2409,4435.56,4430.898,6632,12764,16567,21900,24900,32334,8567.760654000002,19263.147419999998,31737.23954,41073.28731,49253.95185,67508.14177,77.43404598,89.38537658,94.38449012,99.88487147,102.46749809999999,107.8248514,82.00681955,97.33695144,107.438325,112.85053500000001,116.742512,123.65447759999998,1,0,0,0,0,0,0,1,0
2369,5624,Labytnangi,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,1,0,69.0,66.65,66.4,4442.2225,4408.96,4425.56,0,0,5200,9200,17700,36882,8972.132203000001,20028.87035,32436.003439999997,41837.889930000005,49658.05362,67175.46479,0.0,0.0,73.21221891,83.30137626,95.67421935,110.5752966,82.84419461,98.10763889,107.89027390000001,113.24274960000001,116.91914950000002,123.54463329999999,1,0,0,0,0,0,0,1,0
2370,5626,Nadym,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,1,0,69.0,65.54,72.54,4295.4916,5262.0516,4754.2716,0,0,0,0,26100,52586,8042.98167,18257.60356,29736.10632,38474.75191,45805.842730000004,63382.10972000001,0.0,0.0,0.0,0.0,103.4226068,118.1613612,80.86604809,96.28195555,106.09241609999998,111.46624369999999,115.1794071,122.255854,1,0,0,0,0,0,0,1,0
2371,5628,Novyi Urengoi,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,1,0,69.0,66.09,76.7,4367.8881,5882.89,5069.103,0,0,0,0,NA,105595,7412.674739,16917.60474,27554.106089999997,35673.43844,42610.02252,58209.97571,0.0,0.0,0.0,0.0,NA,133.8039631,79.4049696,94.79183908,104.5282712,109.87571329999999,113.63229059999999,120.3806591,1,0,0,0,0,0,0,1,0
2372,5632,Noiabr'sk,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,1,0,69.0,63.17,75.4,3990.4489,5685.16,4763.018,0,0,0,0,NA,85880,8107.31927,18594.09247,30634.73978,39783.473939999996,47810.50787,66200.87645,0.0,0.0,0.0,0.0,NA,129.0656465,81.00940609999999,96.64068063,106.706626,112.1736631,116.10064059999999,123.2199676,1,0,0,0,0,0,0,1,0
2373,5634,Krasnosel'kup,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,1,69.0,65.71,82.47,4317.8041,6801.3009,5419.1037,0,0,0,0,NA,5300,6840.153507999999,15793.89379,25836.8261,33463.933619999996,39906.45401,54627.24279,0.0,0.0,0.0,0.0,NA,73.53855022,77.97888622,93.45821045,103.2165806,108.53938149999999,112.23905149999999,118.9907469,1,0,0,0,0,0,0,1,0
2374,5636,Pangody,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,0,69.0,65.84,74.48,4334.9056,5547.2704,4903.7632,0,0,0,0,NA,12635,7726.033528,17578.39538,28623.967480000003,37048.7462,44389.18734,61536.865560000006,0.0,0.0,0.0,0.0,NA,89.19340511,80.14458633,95.53940151,105.30863719999999,110.67018519999999,114.50607600000001,121.60336799999999,1,0,0,0,0,0,0,1,0
2375,5637,Staryi Nadym,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,0,69.0,65.6,72.73,4303.36,5289.6529,4771.088,0,0,0,0,NA,6759,8004.042975,18171.90729,29592.6816,38290.24654,47959.83761,67299.95313,0.0,0.0,0.0,0.0,NA,77.76823912,80.77878841,96.18964790000001,105.99283899999999,111.3647639,116.167854,123.58579509999998,1,0,0,0,0,0,0,1,0
2376,5639,Aksarka,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,1,69.0,66.56,67.81,4430.2336,4598.1961,4513.4336,0,0,0,0,NA,2365,8520.233391,19145.17855,31145.029619999998,40236.80104,47964.13982,65146.30775,0.0,0.0,0.0,0.0,NA,60.35010965,81.90610217,97.2157781,107.0481988,112.4137973,116.16978759999999,122.8637218,1,0,0,0,0,0,0,1,0
2377,5642,Tarko-Sale,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,1,69.0,64.92,77.78,4214.6064,6049.7284,5049.4776,0,0,0,0,NA,17400,7476.9841049999995,17139.12985,28061.57601,36355.81495,43450.21661,60250.59632999999,0.0,0.0,0.0,0.0,NA,95.34009933,79.55899292,95.04532954,104.9017701,110.27329950000001,114.04896740000001,121.1379298,1,0,0,0,0,0,0,1,0
2378,5643,Gubkinskii,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,0,69.0,64.43,76.5,4151.2249,5852.25,4928.895,0,0,0,0,NA,9676,7722.524134,17684.83429,28992.053760000003,37573.94896,44964.281539999996,62516.00143,0.0,0.0,0.0,0.0,NA,84.22474182,80.13645184,95.65745124,105.57104369999999,110.96655159999999,114.781733,121.9517765,1,0,0,0,0,0,0,1,0
2379,5644,Urengoi,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,0,69.0,65.96,78.38,4350.7216,6143.4244,5169.9448,0,0,0,0,NA,11868,7242.690067,16582.69496,27046.91403,35024.4708,41809.999169999996,58318.05554,0.0,0.0,0.0,0.0,NA,88.01443697,78.99206402,94.40288988,104.1487235,109.4911578,113.2285571,120.42136799999999,1,0,0,0,0,0,0,1,0
2380,5646,Tazovskii,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,1,69.0,67.47,78.72,4552.2009,6196.8384,5311.2384,0,0,0,0,NA,6985,6976.969359000001,15943.49118,25872.66268,33492.140660000005,39942.89557,54646.10927000001,0.0,0.0,0.0,0.0,NA,78.34941112,78.32904758,93.64057336,103.2447463,108.55693799999999,112.2583924,118.9982804,1,0,0,0,0,0,0,1,0
2381,5648,Muzhi,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,1,69.0,65.4,64.7,4277.16,4186.09,4231.38,0,0,0,0,NA,2813,9272.328833,20830.3473,33893.44691,43726.99993,51991.61277,70097.33782,0.0,0.0,0.0,0.0,NA,63.07547215,83.44438559999999,98.88644156,108.8052805,114.1846341,117.91435600000001,124.4929325,1,0,0,0,0,0,0,1,0
2382,5651,Iar-Sale,Iamalo-Nenetskii avtonomnyi okrug,Uralskii,0,0,1,69.0,66.86,70.82,4470.2596,5015.4724,4735.0252,0,0,0,0,NA,3753,7972.081162,18001.6859,29192.47823,37737.03856,45026.312139999995,61292.29715,0.0,0.0,0.0,0.0,NA,67.73801585,80.70688118,96.00512876,105.7126631,111.0578186,114.81127450000001,121.515556,1,0,0,0,0,0,0,1,0
2384,5663,Gusinoozersk,Buriatskaia ASSR,Sibirskii,0,1,0,65.0,51.28,106.52,2629.6384,11346.5104,5462.3456,0,0,0,13800,22300,29790,5544.337584000001,13791.32236,23011.51639,30044.14325,35622.45236,49216.337889999995,0.0,0.0,0.0,90.86710486,100.24699150000001,106.1297215,74.31357939,90.85511323,100.8769157,106.3048229,109.8457307,116.7260037,0,0,0,0,0,1,0,1,0
2386,5668,Barguzin,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,53.63,109.63,2876.1769,12018.7369,5879.4569,0,0,0,0,NA,6151,5009.367737,12140.5627,20067.3548,26168.22526,31224.78223,43562.513569999996,0.0,0.0,0.0,0.0,NA,76.11463101,72.57446823,88.44099795,98.14566968,103.4757112,107.1011254,114.10410449999999,0,0,0,0,0,1,0,1,0
2387,5669,Ust'-Barguzin,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,53.41,109.02,2852.6281,11885.3604,5822.7582,0,0,0,0,NA,7204,5091.192134000001,12410.44059,20563.5041,26832.17516,31989.87649,44521.88609,0.0,0.0,0.0,0.0,NA,78.89688242,72.85078777,88.8550069,98.63018614,103.98609,107.60275490000001,114.56996799999999,0,0,0,0,0,1,0,1,0
2388,5671,Bagdarin,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,54.44,113.59,2963.7136,12902.6881,6183.8396,0,0,0,0,NA,4825,4678.27855,11150.8012,18163.122330000002,23623.78976,28255.161539999997,39572.90651,0.0,0.0,0.0,0.0,NA,71.93696205,71.41408525,86.84873054,96.18016311,101.4050918,105.04264520000001,112.06127849999999,0,0,0,0,0,1,0,1,0
2389,5672,Taksimo,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,56.34,114.88,3174.1956,13197.4144,6472.3392,0,0,0,0,NA,12368,4509.211429,10770.19011,17529.86132,22763.921580000002,27224.72001,38175.028510000004,0.0,0.0,0.0,0.0,NA,88.79043703,70.79333572,86.20263514,95.48536001,100.659728,104.2825067,111.30116809999998,0,0,0,0,0,1,0,1,0
2390,5674,Bichura,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,50.59,107.6,2559.3481,11577.76,5443.484,0,0,0,0,NA,11156,5171.300842000001,12617.17387,20807.8898,27217.322060000002,32344.484669999998,44676.37953,0.0,0.0,0.0,0.0,NA,86.85741851,73.11754107,89.16673946,98.86498925,104.27695609999999,107.83158459999999,114.6441365,0,0,0,0,0,1,0,1,0
2391,5677,Dzhida,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,50.68,106.17,2568.4624,11272.0689,5380.6956,0,0,0,0,NA,5109,5434.585171,13077.23926,21782.830140000002,28585.53534,33931.37307,46820.51479,0.0,0.0,0.0,0.0,NA,72.91040474,73.96926199,89.84439895,99.77767032,105.2810638,108.8286129,115.65016640000002,0,0,0,0,0,1,0,1,0
2392,5678,Petropavlovka,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,50.61,105.32,2561.3721,11092.3024,5330.2452,0,0,0,0,NA,8038,5372.644515999999,13029.062590000001,21939.93281,28675.6073,34028.388269999996,46520.28435,0.0,0.0,0.0,0.0,NA,80.85490539,73.77221842,89.77444489,99.92128892,105.345634,108.8881899,115.5118455,0,0,0,0,0,1,0,1,0
2393,5681,Sosnovo-Ozerskoe,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,52.53,Nov-54,2759.4009,133.1716,606.1962,0,0,0,0,NA,6020,8222.283992,16887.3403,24072.621769999998,31200.647189999996,36917.57774,47685.73439,0.0,0.0,0.0,0.0,NA,75.73946825,81.26307279,94.75697662,101.7844998,107.08512150000001,110.595575,116.0443338,0,0,0,0,0,1,0,1,0
2394,5684,Zaigraevo,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,51.83,108.25,2686.3489,11718.0625,5610.5975,0,0,0,0,NA,5565,5705.061497,14879.326509999999,24076.27771,31772.28302,37761.62867,52573.08109,0.0,0.0,0.0,0.0,NA,74.37772711,74.80708722,92.30843821,101.787564,107.4612037,111.0715486,118.1560196,0,0,0,0,0,1,0,1,0
2395,5685,Il'ka,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.71,108.52,2673.9241,11776.5904,5611.5692,0,0,0,0,NA,2820,5503.3116789999995,14007.60353,22773.0977,29822.39298,35442.124169999996,49714.54885,0.0,0.0,0.0,0.0,NA,63.11495574,74.18558314,91.15199839,100.6678151,106.15211459999999,109.73937579999999,116.9437402,0,0,0,0,0,1,0,1,0
2396,5686,Novoil'insk,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.69,108.71,2671.8561,11817.8641,5619.2199,0,0,0,0,NA,6116,5427.458663,13682.21842,22270.22979,29061.30858,34536.90918,48211.83926,0.0,0.0,0.0,0.0,NA,76.0150944,73.94669271,90.70376345,100.2202427,105.62007859999999,109.19798279999999,116.2808507,0,0,0,0,0,1,0,1,0
2397,5687,Onokhoi,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.92,108.04,2695.6864,11672.6416,5609.4368,0,0,0,0,NA,10715,5992.752289999999,16101.30425,25853.38685,34364.683110000005,40832.80789,56039.18587,0.0,0.0,0.0,0.0,NA,86.10726265,75.66052843,93.83129589,103.22960090000001,109.09352659999999,112.72580970000001,119.548124,0,0,0,0,0,1,0,1,0
2399,5690,Baiangol,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,50.71,103.46,2571.5041,10703.9716,5246.4566,0,0,0,0,NA,1942,5449.569479,13274.55673,22875.59229,29699.7761,35158.882260000006,47639.53121,0.0,0.0,0.0,0.0,NA,57.32721322,74.01663134,90.12852553,100.75794640000001,106.0672338,109.5713314,116.0234497,0,0,0,0,0,1,0,1,0
2400,5691,Kholtoson,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,50.3,103.32,2530.09,10675.0224,5196.996,0,0,0,0,NA,1497,5269.7155649999995,12776.60474,23563.49481,29942.22397,35231.30612,47572.44785,0.0,0.0,0.0,0.0,NA,53.45391426,73.44030086,89.40404118,101.3536293,106.23476299999999,109.6144159,115.9930949,0,0,0,0,0,1,0,1,0
2401,5693,Ivolginsk,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,51.75,107.28,2678.0625,11508.9984,5551.74,0,0,0,0,NA,5980,6364.3011670000005,17544.7511,28092.70791,37632.25572,44710.3799,60784.01105,0.0,0.0,0.0,0.0,NA,75.62347436,76.71061652,95.50195368,104.92448429999999,110.99922190000001,114.66042809999999,121.3320327,0,0,0,0,0,1,0,1,0
2403,5696,Vydrino,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.46,104.63,2648.1316,10947.4369,5384.2598,0,0,0,0,NA,6117,6093.003015,15020.84191,25727.06486,33778.45374,40096.0599,53809.74473,0.0,0.0,0.0,0.0,NA,76.01794529,75.94941831,92.49041997,103.1300942,108.7343916,112.33950800000001,118.662021,0,0,0,0,0,1,0,1,0
2404,5697,Kamensk,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.98,106.58,2701.9204,11359.2964,5540.0284,0,0,0,0,NA,9088,5766.099227000001,14629.457919999999,24437.88723,32165.19413,38235.42179,53484.858089999994,0.0,0.0,0.0,0.0,NA,83.07794095,74.99128889,91.98329964,102.08859240000001,107.7161728,111.33452439999999,118.5301193,0,0,0,0,0,1,0,1,0
2405,5698,Selenginsk,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,52.02,106.85,2706.0804,11416.9225,5558.3369999999995,0,0,0,0,NA,15233,5812.5582030000005,14958.81724,24746.55739,32665.0089,38829.4058,53918.07913,0.0,0.0,0.0,0.0,NA,92.76038725,75.13034188,92.41084926,102.34239190000001,108.03647749999999,111.6600756,118.7058433,0,0,0,0,0,1,0,1,0
2406,5699,Tankhoi,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.55,105.12,2657.4025,11050.2144,5418.936,0,0,0,0,NA,1127,6012.3987799999995,14850.89189,25368.86564,33196.05893,39433.15754,53343.998589999996,0.0,0.0,0.0,0.0,NA,49.38314928,75.71747847,92.2716857,102.8455182,108.3719817,111.9863919,118.4727051,0,0,0,0,0,1,0,1,0
2407,5700,Kabansk,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,52.06,106.66,2710.2436,11376.3556,5552.7196,0,0,0,0,NA,6620,5766.70891,14663.698380000002,24448.92711,32181.257569999998,38253.550489999994,54096.671539999996,0.0,0.0,0.0,0.0,NA,77.40217604,74.99312009,92.02814743,102.0977194,107.72653670000001,111.344528,118.77791119999999,0,0,0,0,0,1,0,1,0
2408,5703,Novokizhinginsk,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.61,109.58,2663.5921,12007.7764,5655.4238,0,0,0,0,NA,3111,5175.299954,12728.393890000001,20718.72273,26893.574269999997,31998.540960000002,44905.76102,0.0,0.0,0.0,0.0,NA,64.6850152,73.13076183,89.33256328,98.77960729,104.0327104,107.6083733,114.75382920000001,0,0,0,0,0,1,0,1,0
2409,5704,Kizhinga,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,51.85,109.92,2688.4225,12082.4064,5699.352,0,0,0,0,NA,7347,5113.705109,12500.95597,20363.24738,26463.68719,31518.63621,44155.73705,0.0,0.0,0.0,0.0,NA,79.24644694,72.9261258,88.99206178,98.43590341,103.7042584,107.29508899999999,114.3932527,0,0,0,0,0,1,0,1,0
2410,5707,Kurumkan,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,54.32,110.3,2950.6624,12166.09,5991.496,0,0,0,0,NA,6687,4904.8227640000005,11814.07103,19506.009,25420.91195,30381.516730000003,42375.294989999995,0.0,0.0,0.0,0.0,NA,77.57946568,72.21556614,87.9290022,97.58432465,102.88709109999999,106.5352139,113.51455179999999,0,0,0,0,0,1,0,1,0
2411,5710,Kiakhta,Buriatskaia ASSR,Sibirskii,0,1,1,65.0,50.35,106.44,2535.1225,11329.4736,5359.254,9292,9796,10300,15300,15000,18307,5064.384198,12417.07207,20747.94302,27114.45122,32243.150060000004,44686.887389999996,83.48310779,84.45112678,85.37573675,92.8449436,92.46371503,96.33498624,72.76069237,88.86507831,98.80762353,104.1996324,107.7664254,114.6491726,0,0,0,0,0,1,0,1,0
2412,5711,Naushki,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,50.39,106.11,2539.1521,11259.3321,5346.8829,0,0,0,0,NA,4167,5494.8853659999995,12925.54341,21403.125790000002,28045.66217,33209.201,45714.15243,0.0,0.0,0.0,0.0,NA,69.4714187,74.15918962,89.62334568,99.42666924,104.8901504,108.3802229,115.13640249999999,0,0,0,0,0,1,0,1,0
2413,5712,Chikoi,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,50.27,106.91,2527.0729,11429.7481,5374.3657,0,0,0,0,NA,938,5270.685606,12538.82164,20697.081769999997,27086.488980000002,32121.950530000002,44376.58204,0.0,0.0,0.0,0.0,NA,46.83691336,73.44345561,89.04913347,98.75883516,104.1785687,107.6882493,114.49999779999999,0,0,0,0,0,1,0,1,0
