,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
218,531,Riabovo,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.4,31.14,3528.36,969.6996,1849.7160000000001,0,0,0,0,0,3935,3309,40994.855169999995,84794.73695,101073.2936,123024.6732,144882.4269,179975.5404,174642.3531,0.0,0.0,0.0,0.0,0.0,68.51975707,65.68132056,112.8099288,128.77684879999998,132.7933849,137.3616865,141.2217991,146.4239452,145.6968608,0,0,0,0,1,0,0,0,1
223,544,Batetskii,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.65,30.31,3439.8225,918.6961,1777.6815,0,0,0,0,0,2473,2275,30381.243260000003,62423.93546,78898.80149,98865.56242999999,117050.3712,147173.22400000002,143999.8734,0.0,0.0,0.0,0.0,0.0,61.04589528,59.74880829,106.53502809999999,121.91922859999998,127.1464015,132.2848761,136.1972942,141.5949009,141.0766145,0,0,0,0,1,0,0,0,0
225,550,Volot,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.93,30.71,3355.8849,943.1041,1779.0303,0,0,0,0,0,2485,2329,27310.21436,55717.691660000004,73142.1952,92858.77611,109814.3208,138611.5632,136490.2651,0.0,0.0,0.0,0.0,0.0,61.12156085,60.11202139,104.3465532,119.4223424,125.44359979999999,130.846948,134.71191530000002,140.1721214,139.80717869999998,0,0,0,0,1,0,0,0,0
228,558,Liubytino,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.82,33.4,3459.7924,1115.56,1964.588,0,0,0,0,0,3474,3300,28710.944030000002,59618.05672000001,79487.00987000001,100686.5117,118598.4525,149559.9902,147198.2756,0.0,0.0,0.0,0.0,0.0,66.47241911,65.63718232,105.3709159,120.90572140000002,127.31396219999999,132.70503459999998,136.5041423,141.9780169,141.5989515,0,0,0,0,1,0,0,0,0
229,559,Zarubino,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.73,33.45,3449.2129,1118.9025,1964.5185,0,0,0,0,0,2369,1650,28790.650680000002,59684.31567,79803.40964,101203.1065,119137.3447,150340.1351,148096.2621,0.0,0.0,0.0,0.0,0.0,60.37636864,54.88632516,105.4278397,120.93015009999999,127.4036269,132.8229681,136.61009819999998,142.1020293,141.7437343,0,0,0,0,1,0,0,0,0
230,561,Nebolchi,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.12,33.35,3495.1744,1112.2225,1971.652,0,0,0,0,0,2393,2249,28645.4917,59761.42739,79127.43926,99952.00828,117905.4928,148417.8484,145824.9752,0.0,0.0,0.0,0.0,0.0,60.53311614,59.57124339,105.32406529999999,120.9585491,127.2116675,132.5363998,136.367245,141.7953883,141.3759615,0,0,0,0,1,0,0,0,0
232,564,Bol'shaia Vishera,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.91,32.08,3470.3881,1029.1264,1889.8328,1693,0,0,0,0,2410,1853,31335.55004,64577.47576,82624.91429,103676.4183,122415.7603,153719.936,150566.0765,55.26818282,0.0,0.0,0.0,0.0,60.64331883,56.61902165,107.17443259999999,122.66937959999998,128.1891907,133.38009309999998,137.245405,142.6325649,142.137835,0,0,0,0,1,0,0,0,0
233,566,Marevo,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.31,32.08,3284.4361,1029.1264,1838.5048,0,0,0,0,0,2797,2631,27365.1239,56190.84093,76133.38253999999,97128.52491000001,114388.0376,144394.4285,143202.6505,0.0,0.0,0.0,0.0,0.0,62.98490044,62.01750369,104.3875923,119.60723020000002,126.3430428,131.8774415,135.66080359999998,141.14162119999997,140.9447649,0,0,0,0,1,0,0,0,0
234,569,Moshenskoe,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.51,34.6,3423.4201,1197.16,2024.4460000000001,0,0,0,0,0,3000,2760,28763.366319999997,60108.104779999994,82229.39233999999,104570.0797,122875.4251,154756.3611,153221.3261,0.0,0.0,0.0,0.0,0.0,64.10192163,62.773706499999996,105.40837020000001,121.0858145,128.080557,133.57841240000002,137.333234,142.7931145,142.554973,0,0,0,0,1,0,0,0,0
237,574,Tesovo-Netyl'skii,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.94,31-Jan,3473.9236,967.21,1833.0339999999999,0,0,0,0,0,3958,3002,33133.246,68145.35428,85195.92629,106335.3634,125869.9022,157885.3146,154142.8406,0.0,0.0,0.0,0.0,0.0,68.61627494,64.11259367,108.3325521,123.8635058,128.8839993,133.96565159999997,137.898146,143.27190330000002,142.6981953,0,0,0,0,1,0,0,0,0
238,575,Tesovskii,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.79,30.89,3456.2641,954.1921,1816.0231,0,0,0,0,0,1302,1049,31961.377510000002,65509.138779999994,82625.34411,103824.8093,123173.3509,154944.6238,151414.1859,0.0,0.0,0.0,0.0,0.0,51.43266158,48.38026853,107.58426499999999,122.9868787,128.1893085,133.41313159999999,137.3899989,142.822172,142.2718001,0,0,0,0,1,0,0,0,0
240,578,Kulotino,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.45,33.37,3416.4025,1113.5569,1950.4765,3045,0,0,0,0,4304,3430,29293.14415,60566.116720000005,81391.23284,104114.9235,122182.1503,153342.9371,151014.8039,64.34055071,0.0,0.0,0.0,0.0,70.01171099,66.26473709,105.7834626,121.25293149999999,127.8487655,133.47759950000003,137.20065300000002,142.573919,142.20880060000002,0,0,0,0,1,0,0,0,0
241,579,Uglovka,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.23,33.5,3390.7329,1122.25,1950.705,792,0,0,0,0,4041,3553,29543.8443,60740.249279999996,82248.0073,104829.4567,123055.036,154791.6134,152694.3692,44.54976977,0.0,0.0,0.0,0.0,68.96052596,66.83957849,105.9588327,121.3161668,128.0856804,133.6356828,137.367471,142.798558,142.472718,0,0,0,0,1,0,0,0,0
244,585,Poddor'e,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.46,31-Dec,3301.6516,968.4544,1788.1552,0,0,0,0,0,2122,1957,26395.63065,53989.58594,72244.12959,92069.47378,108651.2381,137300.7889,135772.524,0.0,0.0,0.0,0.0,0.0,58.67735138,57.44378708,103.6518197,118.7347246,125.16701100000002,130.6517288,134.4648593,139.9472281,139.6825241,0,0,0,0,1,0,0,0,0
249,598,Krasnofarfornyi,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.13,31.86,3496.3569,1015.0596,1883.8818,0,0,0,0,0,2033,1651,32959.14943,67958.26932,85650.98966,106947.2704,126389.3349,158472.4223,154851.3844,0.0,0.0,0.0,0.0,0.0,58.02276894,54.89530284,108.22291200000001,123.80232040000001,129.0049831,134.098512,137.9948842,143.3607717,142.807785,0,0,0,0,1,0,0,0,0
250,600,Shimsk,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.21,30.73,3388.4041,944.3329,1788.7933,0,0,0,0,0,3992,3842,28402.72889,57929.298129999996,75298.53589,95535.77821,113228.8577,142791.5193,140305.4751,0.0,0.0,0.0,0.0,0.0,68.75805402,68.12436171,105.14944840000001,120.2746185,126.0952913,131.4979624,135.4236404,140.8765066,140.4598843,0,0,0,0,1,0,0,0,0
255,607,Krasnyi Luch,Pskovskaia oblast',Severno-Zapadny,0,0,0,34.0,57.07,30-Jan,3256.9849,906.01,1717.807,0,0,0,0,0,2105,1494,24354.90634,49765.289130000005,67086.15039,85708.03923,101225.1335,128555.9213,127084.3077,0.0,0.0,0.0,0.0,0.0,58.55418670000001,53.42458541,102.01987,116.9658043,123.51505900000001,129.02010900000002,132.8279844,138.3945023,138.1237475,0,0,0,0,1,0,0,0,1
260,618,Kun'ia,Pskovskaia oblast',Severno-Zapadny,0,0,1,34.0,56.3,30.97,3169.69,959.1409,1743.611,0,0,0,0,0,4023,3527,25404.26436,51893.810939999996,71292.95228,91707.59254,108137.25300000001,136318.9015,135283.4586,0.0,0.0,0.0,0.0,0.0,68.8864007,66.71953911,102.8738019,117.8734678,124.8706293,130.56171319999999,134.3549104,139.7774716,139.597239,0,0,0,0,1,0,0,0,1
266,631,Palkino,Pskovskaia oblast',Severno-Zapadny,0,0,1,34.0,57.54,28-Mar,3310.8516,785.6809,1612.8462,0,0,0,0,0,3406,3201,22717.52639,45981.70082,61566.9289,78760.55153,93667.30991,118104.2773,116511.4,0.0,0.0,0.0,0.0,0.0,66.15046903,65.14456872,100.61879420000001,115.26167,121.61414029999999,127.10685359999998,131.04535990000002,136.4065909,136.08959240000002,0,0,0,0,1,0,0,0,1
268,635,Pliussa,Pskovskaia oblast',Severno-Zapadny,0,0,1,37.0,58.44,29.36,3415.2336,862.0096,1715.7984,0,0,0,0,0,4317,3856,27146.64319,55641.67527000001,71483.73777,89796.61991000001,106268.716,133924.3512,131401.0642,0.0,0.0,0.0,0.0,0.0,70.06218987,68.18441787,104.22385820000001,119.39250530000001,124.9303645,130.0809277,133.9511387,139.35874219999997,138.9100196,0,0,0,0,1,0,0,0,1
269,636,Zaplius'e,Pskovskaia oblast',Severno-Zapadny,0,0,0,37.0,58.43,29.74,3414.0649,884.4676,1737.7082,0,0,0,0,0,1887,1393,27910.407519999997,57255.4617,73400.75785,92229.03187,109137.6637,137546.2156,134905.9078,0.0,0.0,0.0,0.0,0.0,56.89298019,52.40623344,104.7911514,120.018123,125.52265929999999,130.6913154,134.5684759,139.9894858,139.531207,0,0,0,0,1,0,0,0,1
277,652,Usviaty,Pskovskaia oblast',Severno-Zapadny,0,0,1,5.0,55.75,30.76,3108.0625,946.1776,1714.87,0,0,0,0,0,3638,3148,24348.634169999998,49512.968689999994,67953.34808,87574.74082,103336.5728,130706.1653,130069.3818,0.0,0.0,0.0,0.0,0.0,67.22670615,64.87533447,102.014667,116.85588179999999,123.80070890000002,129.510042,133.30426540000002,138.7850591,138.6700142,0,0,0,0,1,0,0,0,1
283,674,Sven',Brianskaia oblast',Tcentralny,0,0,0,29.0,53.14,34.37,2823.8596,1181.2969,1826.4218,0,0,0,0,0,4027,3562,28969.02985,63412.095160000004,87655.45388,117021.5827,139446.3254,179792.4788,179223.7021,0.0,0.0,0.0,0.0,0.0,68.90289815,66.880951,105.5547185,122.26631359999999,129.5310104,136.1915529,140.31433130000002,146.3993176,146.3226519,0,0,0,0,0,0,1,0,1
287,680,Mirnyi,Brianskaia oblast',Tcentralny,0,0,0,29.0,53.82,31.74,2896.5924,1007.4276,1708.2468,0,0,0,0,0,2119,1555,23795.50498,48217.82382,66902.39282000001,87219.40575,103200.9981,131968.3604,131995.3141,0.0,0.0,0.0,0.0,0.0,58.65567892,54.01119371,101.5510074,116.28352759999999,123.4540991,129.41751979999998,133.2739518,139.0115862,139.016402,0,0,0,0,0,0,1,0,1
288,681,Gordeevka,Brianskaia oblast',Tcentralny,0,0,1,29.0,52.96,31.99,2804.7616,1023.3601,1694.1904,0,0,0,0,0,2742,3066,23478.47381,47185.48265,65390.64372000001,85509.8169,101145.0906,129765.1434,129807.7071,0.0,0.0,0.0,0.0,0.0,62.67006756,64.45085619,101.28086090000001,115.8172336,122.9467259,128.9675136,132.8097511,138.61486680000002,138.6225892,0,0,0,0,0,0,1,0,1
295,692,Zhiriatino,Brianskaia oblast',Tcentralny,0,0,1,29.0,53.22,33.73,2832.3684,1137.7129,1795.1106,0,0,0,0,0,1725,2371,27309.68769,56952.80557999999,79214.66842999999,104506.2255,124006.0553,159880.8938,159967.9602,0.0,0.0,0.0,0.0,0.0,55.5469456,60.38948366,104.3461592,119.9020233,127.2365223,133.56429350000002,137.5479936,143.5727431,143.5857901,0,0,0,0,0,0,1,0,1
297,696,Rzhanitsa,Brianskaia oblast',Tcentralny,0,0,0,29.0,53.42,33.93,2853.6964,1151.2449,1812.5406,0,0,0,0,0,3215,5388,28615.990410000002,61185.53855,84814.52024,112376.9336,133400.8024,172344.0204,172119.6658,0.0,0.0,0.0,0.0,0.0,65.21503492,73.82125318,105.3029168,121.47712460000001,128.78214340000002,135.24792130000003,139.2662781,145.37722639999998,145.3458158,0,0,0,0,0,0,1,0,1
299,699,Vyshkov,Brianskaia oblast',Tcentralny,0,0,0,48.0,52.48,31.68,2754.1504,1003.6224,1662.5664,0,0,0,0,0,3566,2940,22814.50119,45165.97805,62008.696879999996,80851.86643,95566.83613,122408.7752,122445.5968,0.0,0.0,0.0,0.0,0.0,66.89930934,63.77882918,100.7042682,114.8776544,121.7718855,127.6984514,131.5054171,137.244068,137.251115,0,0,0,0,0,0,1,0,1
304,709,Lopandino,Brianskaia oblast',Tcentralny,0,0,0,48.0,52.46,34.83,2752.0516,1213.1289,1827.1818,0,0,0,0,0,2146,1977,27261.89718,53233.01433,75640.02983,100213.7805,119820.7214,156842.1977,157331.9423,0.0,0.0,0.0,0.0,0.0,58.84977841,57.59801824,104.31037950000001,118.4273709,126.19693500000001,132.59662959999997,136.74383390000003,143.1132606,143.1878635,0,0,0,0,0,0,1,0,1
308,716,Altukhovo,Brianskaia oblast',Tcentralny,0,0,0,29.0,52.67,34.36,2774.1289,1180.6096,1809.7412,0,0,0,0,0,2222,1947,26676.65995,53526.25964,75493.90624,99634.80582000001,118602.704,153990.0154,154408.1514,0.0,0.0,0.0,0.0,0.0,59.38494772,57.36615774,103.8675753,118.54696840000001,126.15349340000002,132.46322320000002,136.50497990000002,142.6744974,142.7392845,0,0,0,0,0,0,1,0,1
311,722,Ramasukha,Brianskaia oblast',Tcentralny,0,0,0,48.0,52.74,33.54,2781.5076,1124.9316,1768.8996,0,0,0,0,0,631,564,26055.44141,51650.44884,72217.21407,94782.07324,112415.3609,145119.8681,145457.4681,0.0,0.0,0.0,0.0,0.0,41.56775289,40.13291237,103.3878561,117.7714205,125.15867320000001,131.3163717,135.2558735,141.26072109999998,141.3159612,0,0,0,0,0,0,1,0,1
312,724,Rognedino,Brianskaia oblast',Tcentralny,0,0,1,29.0,53.8,33.56,2894.44,1126.2736,1805.5279999999998,0,0,0,0,0,3452,3354,28056.005589999997,57708.66269,80313.71402,105180.8299,124408.2373,159572.7001,159995.8223,0.0,0.0,0.0,0.0,0.0,66.36886838,65.9004456,104.89770349999999,120.1909336,127.54756189999999,133.71305990000002,137.6239551,143.5265074,143.5899639,0,0,0,0,0,0,1,0,1
316,731,Kokorevka,Brianskaia oblast',Tcentralny,0,0,0,29.0,52.59,34.26,2765.7081,1173.7476,1801.7334,0,0,0,0,0,2802,2452,26295.02715,52448.04656,74032.50135,97633.20821,116203.0492,150861.8129,151295.6066,0.0,0.0,0.0,0.0,0.0,63.01325264,60.91270674,103.5740792,118.10425959999999,125.71476270000001,131.9964997,136.0277701,142.184627,142.25311100000002,0,0,0,0,0,0,1,0,1
331,766,Luknovo,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.18,42.05,3156.1924,1768.2025,2362.369,0,0,0,0,0,3545,2675,37773.73597,80795.46492,116884.3884,149464.4729,174206.1997,220438.3159,216824.0434,0.0,0.0,0.0,0.0,0.0,66.80272564,62.27900243,111.0783058,127.6826803,136.1641745,141.96279280000002,145.6365017,151.3729918,150.9664727,0,0,0,0,0,0,1,0,0
335,770,Oktiabr'skii,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.23,42.03,3161.8129,1766.5209,2363.3469,0,0,0,0,0,2474,2100,38686.599519999996,82424.51728,118725.8777,151427.0363,176285.1691,222050.7482,218190.8268,0.0,0.0,0.0,0.0,0.0,61.05221296,58.51779724,111.58221999999999,128.1342092,136.5292361,142.2738246,145.9229751,151.5523799,151.12092990000002,0,0,0,0,0,0,1,0,0
336,771,Stepantsevo,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.12,41.72,3149.4544,1740.5584,2341.3264,0,0,0,0,0,3440,2808,37166.283189999995,79562.72766,115628.7739,148466.6962,173480.6715,218448.7174,216093.2439,0.0,0.0,0.0,0.0,0.0,66.31214191,63.04721696,110.7368388,127.3354494,135.91223090000003,141.8032253,145.5357884,151.1499739,150.88351919999997,0,0,0,0,0,0,1,0,0
338,776,Anopino,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.7,40.65,3102.49,1652.4225,2264.205,0,0,0,0,0,1979,2018,41508.11161,88733.57846,128328.2532,164649.5075,192581.7747,240602.2478,239612.0548,0.0,0.0,0.0,0.0,0.0,57.61336675,57.91000272,113.07438789999999,129.80941909999999,138.3528008,144.2779171,148.0669444,153.5344133,153.432231,0,0,0,0,0,0,1,0,0
339,777,Velikodvorskii,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.24,40.68,3051.4576,1654.8624,2247.1632,0,0,0,0,0,2571,2270,38244.83122,80988.00673,117764.5001,151996.8956,178362.8671,224543.3272,224932.4851,0.0,0.0,0.0,0.0,0.0,61.65469246,59.71479888,111.3397172,127.73647790000001,136.3393012,142.3634455,146.20619399999998,151.8273457,151.8700219,0,0,0,0,0,0,1,0,0
340,778,Dobriatino,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.5,41.32,3080.25,1707.3424,2293.26,0,0,0,0,0,2141,1979,37040.51793,78311.47182,114269.8435,147315.3228,172602.7456,217706.3882,216716.2709,0.0,0.0,0.0,0.0,0.0,58.81399489,57.61336675,110.6655119,126.97795149999999,135.63672250000002,141.6178689,145.4134025,151.0662865,150.9542555,0,0,0,0,0,0,1,0,0
341,779,Zolotkovo,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.52,41.11,3082.4704,1690.0321,2282.4272,0,0,0,0,0,4341,3741,37731.56921,80027.27482,116500.067,150094.9615,175866.6014,221323.81399999998,220623.2116,0.0,0.0,0.0,0.0,0.0,70.15503100000001,67.68530990000001,111.05476370000001,127.4668726,136.0873229,142.06312,145.8655483,151.4716549,151.39362309999999,0,0,0,0,0,0,1,0,0
342,780,Ivanishchi,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.77,40.43,3110.2929,1634.5849,2254.7811,0,0,0,0,0,2244,2199,41871.08571,89496.0781,129528.0635,166395.3504,194861.8502,243182.6748,243099.1391,0.0,0.0,0.0,0.0,0.0,59.5368916,59.22469105,113.25963030000001,130.00446570000003,138.5718107,144.53141409999998,148.35352360000002,153.79889350000002,153.790372,0,0,0,0,0,0,1,0,0
343,781,Krasnoe Ekho,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.79,40.69,3112.5241,1655.6761,2270.0951,0,0,0,0,0,2185,2295,40641.47826,86779.32096,125856.7681,161832.3665,189524.4073,237067.4181,236344.9868,0.0,0.0,0.0,0.0,0.0,59.12642803,59.88419842,112.62609979999999,129.3024527,137.89569519999998,143.8636236,147.6777413,153.16784740000003,153.0923125,0,0,0,0,0,0,1,0,0
345,783,Mezinovskii,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.48,40.42,3078.0304,1633.7764,2242.5016,0,0,0,0,0,3057,2166,40710.41153,86945.09555,125755.9044,161639.4572,189363.6022,237096.5724,237661.9981,0.0,0.0,0.0,0.0,0.0,64.40366365,58.99219129,112.6620727,129.3458594,137.8768664,143.8350127,147.65711169999997,153.17089119999997,153.229856,0,0,0,0,0,0,1,0,0
351,793,Krasnyi Maiak,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.05,41.38,3141.6025,1712.3044,2319.349,0,0,0,0,0,834,876,37874.52395,81088.36841,117866.8309,151488.7109,177199.5081,222817.7756,221017.2774,0.0,0.0,0.0,0.0,0.0,45.24221578,45.90558567,111.1344803,127.76447350000001,136.3595855,142.283539,146.04798730000002,151.6372944,151.43754140000001,0,0,0,0,0,0,1,0,0
352,794,Krasnyi Oktiabr',Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.11,41.39,3148.3321,1713.1321,2322.3929,0,0,0,0,0,1389,1217,38063.52907,81595.4299,118500.7472,152199.2388,177965.6859,223427.6586,221548.8246,0.0,0.0,0.0,0.0,0.0,52.36460708,50.46886329,111.2394592,127.90543559999999,136.4848845,142.3951936,146.1522875,151.7046206,151.496668,0,0,0,0,0,0,1,0,0
354,797,Bavleny,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.4,39.56,3180.96,1564.9936,2231.1839999999997,0,0,0,0,0,3413,3284,45971.400610000004,99800.78606,141644.9012,180204.1236,209983.7732,258137.5303,260355.2003,0.0,0.0,0.0,0.0,0.0,66.18386998,65.55845315,115.25685959999998,132.5015403,140.6851834,146.4546647,150.1797685,155.28269640000002,155.49596519999997,0,0,0,0,0,0,1,0,0
365,815,rp im.Vorovskogo,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,55.72,41.12,3104.7184,1690.8544,2291.2064,0,0,0,0,0,2372,2159,38168.738,81275.03327,118238.6413,152210.9755,178267.0313,224093.7266,223082.3864,0.0,0.0,0.0,0.0,0.0,60.39603755,58.94247737,111.29769099999999,127.8164592,136.43315149999998,142.39703400000002,146.193197,151.77795659999998,151.6665261,0,0,0,0,0,0,1,0,0
366,816,Krasnyi Bogatyr',Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.02,41.14,3138.2404,1692.4996,2304.6628,0,0,0,0,0,1019,1043,38747.497789999994,82834.4291,120394.2686,154846.5816,181245.8086,227623.7693,226104.2651,0.0,0.0,0.0,0.0,0.0,47.9774694,48.30050475,111.61545249999999,128.246544,136.8555388,142.80704369999998,146.59420649999998,152.1633122,151.99811409999998,0,0,0,0,0,0,1,0,0
367,818,Bogoliubovo,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.2,40.55,3158.44,1644.3025,2278.91,0,0,0,0,0,4143,4218,43422.44823,92358.71174,136734.5845,177580.9571,208994.8317,261029.5028,257867.6175,0.0,0.0,0.0,0.0,0.0,69.37516354,69.67435154,114.0353134,130.7234431,139.8494744,146.0999658,150.0640877,155.5604803,155.25662450000002,0,0,0,0,0,0,1,0,0
375,834,Kamenka,Ivanovskaia oblast',Tcentralny,0,0,0,18.0,57.38,41.82,3292.4644,1748.9124,2399.6316,0,0,0,0,0,4333,4269,37060.05533,80502.7641,113096.3939,142779.0738,165098.0588,205410.268,201663.2419,0.0,0.0,0.0,0.0,0.0,70.12413428,69.87513606,110.67660670000001,127.6006733,135.3963977,140.8744375,144.3432813,149.64052890000002,149.19045500000001,0,0,0,0,0,0,1,0,0
376,835,Novopistsovo,Ivanovskaia oblast',Tcentralny,0,0,0,18.0,57.33,41.87,3286.7289,1753.0969,2400.4071,0,0,0,0,0,3718,3172,37600.86419,81583.98187999999,114358.6684,144158.1346,166541.6533,207474.5856,203554.115,0.0,0.0,0.0,0.0,0.0,67.58387369,64.99773992,110.98163840000001,127.9022619,135.654822,141.1027091,144.5525465,149.8852736,149.418528,0,0,0,0,0,0,1,0,0
378,838,Verkhnii Landekh,Ivanovskaia oblast',Tcentralny,0,0,1,6.0,56.84,42.6,3230.7856,1814.76,2421.384,0,0,0,0,0,2206,2080,34083.611410000005,74428.58624,108201.2276,138511.6911,161353.5057,202366.8981,198918.4174,0.0,0.0,0.0,0.0,0.0,59.27361861,58.37148209,108.92203390000002,125.8344459,134.36862150000002,140.15505480000002,143.792545,149.27555700000002,148.8558618,0,0,0,0,0,0,1,0,0
380,841,Ivan'kovskii,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.58,40.11,3201.2964,1608.8121,2269.4238,0,0,0,0,0,595,467,43179.691889999995,93515.25073,132157.3249,168444.8705,195957.4587,242174.6098,241474.6214,0.0,0.0,0.0,0.0,0.0,40.81371683,37.77736334,113.91560940000001,131.0081647,139.0453291,144.82591200000002,148.4901358,153.69588069999998,153.6241176,0,0,0,0,0,0,1,0,0
381,842,Petrovskii,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.64,40.32,3208.0896,1625.7024,2283.7248,0,0,0,0,0,3672,3047,42302.52438,90633.55002000001,128337.63,163959.0902,190728.9944,236594.7163,235439.4455,0.0,0.0,0.0,0.0,0.0,67.37933684,64.35108463,113.47793030000001,130.2926305,138.3545197,144.1769878,147.8317685,153.1184473,152.997332,0,0,0,0,0,0,1,0,0
383,845,Dolmatovskii,Ivanovskaia oblast',Tcentralny,0,0,0,18.0,57.5,42.33,3306.25,1791.8289,2433.975,0,0,0,0,0,608,438,33775.250060000006,75299.34104,106694.3127,135029.7316,156462.62300000002,195193.8997,191573.7733,0.0,0.0,0.0,0.0,0.0,41.09034202,36.99338687,108.7324135,126.0955314,134.04367299999998,139.55288190000002,143.0552929,148.39500139999998,147.9392563,0,0,0,0,0,0,1,0,0
384,846,Zarechnyi,Ivanovskaia oblast',Tcentralny,0,0,0,18.0,57.47,42.28,3302.8009,1787.5984,2429.8316,0,0,0,0,0,1805,1382,34957.34617,78990.01554,111051.7383,139966.4327,161732.8539,200543.5839,196508.8047,0.0,0.0,0.0,0.0,0.0,56.2247409,52.29151174,109.45101509999998,127.1724598,134.9721495,140.40254309999997,143.8488686,149.054477,148.5586185,0,0,0,0,0,0,1,0,0
386,849,Ozernyi,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,57.16,40.98,3267.2656,1679.3604,2342.4168,0,0,0,0,0,1029,860,44205.78338,96079.30752999999,132014.1819,167340.69,193032.0209,235574.8676,230982.9074,0.0,0.0,0.0,0.0,0.0,48.11285055,45.65613531,114.41748490000002,131.6281056,139.01977250000002,144.66766189999998,148.123781,153.0115575,152.5249451,0,0,0,0,0,0,1,0,0
387,851,Il'inskoe-Khovanskoe,Ivanovskaia oblast',Tcentralny,0,0,1,6.0,56.97,39.76,3245.5809,1580.8576,2265.1272,0,0,0,0,0,4310,3768,42013.721939999996,91301.62968,128203.7517,163173.81900000002,189962.6431,234044.6265,233796.7652,0.0,0.0,0.0,0.0,0.0,70.03502559,67.80369049,113.33202620000002,130.4603459,138.3299675,144.06171750000001,147.733881,152.85037309999998,152.8241741,0,0,0,0,0,0,1,0,0
390,856,Markovo,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,57.02,40.49,3251.2804,1639.4401,2308.7398,0,0,0,0,0,2011,1297,42888.89848,94784.37264,130536.68400000001,166141.5235,191984.02,235447.812,232575.9698,0.0,0.0,0.0,0.0,0.0,57.85712912,51.3774885,113.77141259999999,131.3169277,138.75448980000002,144.4947103,147.9912983,152.9982111,152.694762,0,0,0,0,0,0,1,0,0
391,857,Oktiabr'skii,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,57.14,40.34,3264.9796,1627.3156,2305.0276,0,0,0,0,0,1840,1271,41985.530360000004,91906.89937999999,127715.3003,162468.5917,188412.8349,231699.9358,229343.3486,0.0,0.0,0.0,0.0,0.0,56.51311974,51.08760354,113.31773510000001,130.61132949999998,138.24019009999998,143.9577626,147.5348086,152.6015115,152.34904419999998,0,0,0,0,0,0,1,0,0
392,858,Pistsovo,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,57.18,40.53,3269.5524,1642.6809,2317.5054,3621,0,0,0,0,4162,2873,41535.86155,91022.55711000001,126520.8642,160924.0836,186465.5153,229163.6061,226390.4569,67.14992055,0.0,0.0,0.0,0.0,69.45140585,63.41115366,113.08860159999999,130.3904239,138.01932230000003,143.72863999999998,147.28253480000004,152.3296901,152.02930619999998,0,0,0,0,0,0,1,0,0
