"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Luxembourg","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","1978","360675",""
"Luxembourg","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","1978","358900",""
"Luxembourg","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","1978","355000",""
"Luxembourg","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","1974","350400",""
"Luxembourg","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","1974","346550",""
"Luxembourg","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","1974","342375",""
"Luxembourg","1970","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1990","339841",""
"Luxembourg","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","339150",""
"Luxembourg","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","337500",""
"Luxembourg","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","335867",""
"Luxembourg","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","1973","335022",""
"Luxembourg","1966","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1990","334790",""
"Luxembourg","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","333895",""
"Luxembourg","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","331500",""
"Luxembourg","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","327750",""
"Luxembourg","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","324100",""
"Luxembourg","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","320750",""
"Luxembourg","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","316844.5",""
"Luxembourg","1960","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1968","314889",""
"Luxembourg","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","2004","313968.5",""
"Luxembourg","1959","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","312129",""
"Luxembourg","1958","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","310291",""
"Luxembourg","1957","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","308453",""
"Luxembourg","1956","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","306615",""
"Luxembourg","1955","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","304777",""
"Luxembourg","1954","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","302939",""
"Luxembourg","1953","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","301101",""
"Luxembourg","1952","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","299263",""
"Luxembourg","1951","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","297425",""
"Luxembourg","1950","Total","Both Sexes","Estimate - de jure","Final figure, complete","1980","295587",""
"Luxembourg","1949","Total","Both Sexes","Estimate - de facto","Final figure, complete","1968","293749",""
"Luxembourg","1948","Total","Both Sexes","Estimate - de facto","Final figure, complete","1968","291911",""
"Malta","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","460297","29"
"Malta","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","467999","29"
"Malta","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","434403","29"
"Malta","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","455410","29"
"Malta","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","429344","29"
"Malta","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","431936","29"
"Malta","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","425384","29"
"Malta","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","427421","29"
"Malta","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","421364","29"
"Malta","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","423431","29"
"Malta","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","417546","29"
"Malta","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","419507","29"
"Malta","2011","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2014","417432",""
"Malta","2011","Total","Both Sexes","Census - de jure - complete tabulation","Provisional figure","2013","416055",""
"Malta","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","414989","29"
"Malta","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","416318","29"
"Malta","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","414027","29"
"Malta","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","414562","29"
"Malta","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","410926","29"
"Malta","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","412530","29"
"Malta","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","407832","29"
"Malta","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","409429","29"
"Malta","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","405616","29"
"Malta","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","406778","29"
"Malta","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","404999","29"
"Malta","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","405355","29"
"Malta","2005","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2009","404962",""
"Malta","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","403879","29"
"Malta","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","402668",""
"Malta","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","401267.5","29"
"Malta","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","399867",""
"Malta","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","398582","29"
"Malta","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","386938","29"
"Malta","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","397296","29"
"Malta","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","385077","29"
"Malta","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","394641","29"
"Malta","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","382525","29"
"Malta","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","391415",""
"Malta","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","380201","29"
"Malta","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","388759",""
"Malta","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","386397",""
"Malta","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","378518","29"
"Malta","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","376513","29"
"Malta","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","384176",""
"Malta","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","373958","29"
"Malta","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","381405",""
"Malta","1995","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2009","378132","29,30"
"Malta","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","371173","29"
"Malta","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","378404",""
"Malta","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","376433",""
"Malta","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","369451","29"
"Malta","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","373161",""
"Malta","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","366431","29"
"Malta","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","362977","29"
