,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1897,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1897,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1897,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,log_pop1897,log_pop1926,log_pop1939,log_pop1959,log_pop1970,log_pop1979,log_pop1989,log_pop2002,log_pop2010,lag_log_pop1897,lag_log_pop1926,lag_log_pop1939,lag_log_pop1959,lag_log_pop1970,lag_log_pop1979,lag_log_pop1989,lag_log_pop2002,lag_log_pop2010,log_mp1897,log_mp1926,log_mp1939,log_mp1959,log_mp1970,log_mp1979,log_mp1989,log_mp2002,log_mp2010
644,1462,Naryshkino,Orlovskaia oblast',Tcentralny,,,1,29.0,52.96,35.73,"2804,7616","1276,6329","1892,2608",,1307,,,,,8785,9730,9591,21304.50288,32304.16611,63021.61183,89525.62333,119173.3076,142697.9065,182043.8346,182667.0446,168842.3334,,51.48765263,,,,,82.46094681,84.32692287,84.06286724,99.33458529,107.8056815,122.1297506,130.0119928,136.6171535,140.8609393,146.7006115,146.7834102,144.8826433,,7.175489714,,,,,9.080801001,9.182969175,9.168580438,,,,,,,7.760467029,7.886832999,,18668.69903,28850.67318,56039.27625,80439.2985,107119.1835,128599.1839,166113.2603,166962.4817,154564.1155
645,1464,Khotynets,Orlovskaia oblast',Tcentralny,,,1,29.0,53.13,35.42,"2822,7969","1254,5764","1881,8646",,,,,,,4629,4238,3866,19918.42889,30851.42727,61721.06283,87204.8215,115239.486,137210.8145,175633.3808,176315.5891,162647.5167,,,,,,,71.23522287,69.75334395,68.2271979,97.99813337,106.8522933,121.6692946,129.413715,135.8336108,139.931719,145.8334963,145.9271438,143.9841764,,,,,,,8.440096141,8.351846739,8.25997566,,7.175489714,,,,,9.080801001,9.182969175,9.168580438,21304.50288,32304.16611,63021.61183,89525.62333,119173.3076,142697.9065,182043.8346,182667.0446,168842.3334
646,1466,Shablykino,Orlovskaia oblast',Tcentralny,,,1,29.0,52.86,35.21,"2794,1796","1239,7441","1861,2006",,,,,,,4143,3900,3413,18828.54716,29239.40379,58268.22398,82438.3859,109138.5428,130194.1125,167828.0997,168448.9802,155469.7407,,,,,,,69.37516354,68.37192611,66.18386998,96.88719763,105.7456938,120.4026071,128.1380182,134.5686628,138.6925893,144.7376347,144.8264992,142.9030506,,,,,,,8.329175442,8.268731832,8.135346949,,,,,,,8.440096141,8.351846739,8.25997566,19918.42889,30851.42727,61721.06283,87204.8215,115239.486,137210.8145,175633.3808,176315.5891,162647.5167
647,1469,Riazan',Riazanskaia oblast',Tcentralny,1,1,,35.0,54.62,39.74,"2983,3444","1579,2676","2170,5988",46122,50919,95357,214130,350000,453200,514638,521560,525062,22353.9904,38138.87553,80524.54195,116396.2481,150011.583,175723.4997,221044.1107,222632.5706,204162.0502,115.3270948,117.4620579,131.4550078,150.6593877,162.9628012,169.6268893,172.9545617,173.306156,173.4823963,100.2954204,111.2811773,127.6067842,136.0665228,142.0498745,145.8458862,151.4405293,151.6168157,149.4914427,10.73904534,10.83799141,11.46538302,12.27433859,12.76568843,13.02408881,13.15121902,13.1645796,13.17127163,,,,,,,8.329175442,8.268731832,8.135346949,18828.54716,29239.40379,58268.22398,82438.3859,109138.5428,130194.1125,167828.0997,168448.9802,155469.7407
648,1475,Kasimov,Riazanskaia oblast',Tcentralny,,1,,35.0,54.94,41.41,"3018,4036","1714,7881","2275,0654",13547,13007,22198,27855,33100,34200,37521,35816,33494,20255.45679,34707.52142,72153.53687,105801.9786,137243.784,161384.1704,205182.2464,204761.5448,188151.9615,90.51468137,89.74233205,100.1552097,104.7504712,108.3116552,108.9932017,110.9368436,109.9593418,108.5580949,98.33061602,109.3009967,125.1389363,133.8492694,139.9374031,143.7971024,149.6133564,149.56315,147.5011518,9.5139204,9.473242953,10.00775747,10.23476776,10.40728856,10.43998092,10.53265606,10.48615,10.4191216,10.73904534,10.83799141,11.46538302,12.27433859,12.76568843,13.02408881,13.15121902,13.1645796,13.17127163,22353.9904,38138.87553,80524.54195,116396.2481,150011.583,175723.4997,221044.1107,222632.5706,204162.0502
649,1476,Sasovo,Riazanskaia oblast',Tcentralny,,1,,42.0,54.34,41.91,"2952,8356","1756,4481","2277,3894",6500,8350,17099,20735,27200,30200,35875,30736,28117,19278.80172,32261.74656,65269.86068,96106.5469,125434.7147,147847.7135,189515.1285,189034.0932,173758.5644,77.08062912,81.54120373,94.99962799,98.79521823,104.2639543,106.4115457,109.993864,106.7748132,104.9421924,97.35298082,107.778397,122.9057297,131.6346101,137.8168159,141.7037413,147.6765514,147.6147889,145.5744093,8.779557456,9.030016818,9.746775261,9.939578373,10.21097225,10.3155972,10.48779595,10.33318989,10.24412965,9.5139204,9.473242953,10.00775747,10.23476776,10.40728856,10.43998092,10.53265606,10.48615,10.4191216,20255.45679,34707.52142,72153.53687,105801.9786,137243.784,161384.1704,205182.2464,204761.5448,188151.9615
650,1478,Skopin,Riazanskaia oblast',Tcentralny,,1,,35.0,53.82,39.54,"2896,5924","1563,4116","2128,0428",13247,10135,13250,17957,24400,26600,38309,33175,31476,21589.39452,35038.48342,71713.58174,104975.4591,137688.6654,162555.9599,206783.7267,206878.5156,190387.384,90.08907323,85.07756515,90.09337181,95.95642987,102.0572414,103.8089249,111.3750987,108.3587699,107.2670478,99.59955127,109.499529,125.0021365,133.6678632,140.0139813,143.9706637,149.8036156,149.8148342,147.7881786,9.491526391,9.223750059,9.491752831,9.79573529,10.10233841,10.18866649,10.55344013,10.40955186,10.35698063,8.779557456,9.030016818,9.746775261,9.939578373,10.21097225,10.3155972,10.48779595,10.33318989,10.24412965,19278.80172,32261.74656,65269.86068,96106.5469,125434.7147,147847.7135,189515.1285,189034.0932,173758.5644
651,1482,Ermish',Riazanskaia oblast',Tcentralny,,,1,42.0,54.77,42.28,"2999,7529","1787,5984","2315,6756",,,,,,,5061,4715,4345,19305.31873,32707.41493,67019.03865,98922.22729,128704.6397,151489.672,193829.1086,192845.5891,177102.7602,,,,,,,72.74928894,71.54629322,70.17046055,97.38010652,108.063449,123.4928129,132.2980568,138.4217063,142.2836903,148.2241033,148.1002617,146.0347876,,,,,,,8.529319371,8.458504195,8.376781038,9.491526391,9.223750059,9.491752831,9.79573529,10.10233841,10.18866649,10.55344013,10.40955186,10.35698063,21589.39452,35038.48342,71713.58174,104975.4591,137688.6654,162555.9599,206783.7267,206878.5156,190387.384
652,1484,Zakharovo,Riazanskaia oblast',Tcentralny,,,1,35.0,55.16,40.32,"3042,6256","1625,7024","2224,0512",,,,,,,3174,2956,,22664.97397,39660.20882,84156.62771,122247.21,157823.0391,185328.6568,232122.3852,233247.9382,214432.0148,,,,,,,65.00790372,63.8655472,,100.5723369,112.1079393,128.605465,137.2131241,143.2624591,147.1341356,152.64652,152.766072,150.6939894,,,,,,,8.062747901,7.991592282,,,,,,,,8.529319371,8.458504195,8.376781038,19305.31873,32707.41493,67019.03865,98922.22729,128704.6397,151489.672,193829.1086,192845.5891,177102.7602
653,1487,Kadom,Riazanskaia oblast',Tcentralny,,,1,42.0,54.56,42.47,"2976,7936","1803,7009","2317,1632",6314,8200,,,,,7250,6181,5477,18675.76216,31554.25291,64796.28723,95812.74035,124995.4831,147315.7537,189160.3566,188234.4677,172866.0875,76.57168198,81.21415116,,,,,79.00999652,76.19954979,74.103049,96.72686741,107.3184873,122.7443204,131.5643627,137.7344678,141.6179385,147.6310144,147.5118011,145.4501731,8.750524669,9.011889433,,,,,8.888756748,8.72923535,8.608312785,,,,,,,8.062747901,7.991592282,,22664.97397,39660.20882,84156.62771,122247.21,157823.0391,185328.6568,232122.3852,233247.9382,214432.0148
654,1489,Gus'-Zheleznyi,Riazanskaia oblast',Tcentralny,,,,35.0,55.05,41.17,"3030,5025","1694,9689","2266,4085",,,,,,,2809,2442,2116,21341.14788,36289.20598,75772.85345,110611.2488,143116.0499,167953.9679,212366.7905,212103.4759,194886.8568,,,,,,,63.05287152,60.84893374,58.63397977,99.36884532,110.2347885,126.2363563,134.8798178,140.9304019,144.7556741,150.4564782,150.4260434,148.3566496,,,,,,,7.940583827,7.800572655,7.657282793,8.750524669,9.011889433,,,,,8.888756748,8.72923535,8.608312785,18675.76216,31554.25291,64796.28723,95812.74035,124995.4831,147315.7537,189160.3566,188234.4677,172866.0875
655,1490,Elat'ma,Riazanskaia oblast',Tcentralny,,,,35.0,54.97,41.75,"3021,7009","1743,0625","2294,9975",4578,4207,,,,,4559,4002,3507,20270.99398,34488.74815,71732.53893,105233.6537,136361.9454,160110.0842,203282.9564,202469.7355,186051.3539,71.04833602,69.63076509,,,,,70.9782421,68.79955166,66.62667153,98.34582343,109.1688203,125.0080468,133.724672,139.7849368,143.6070736,149.3859412,149.2879716,147.2285688,8.429017501,8.344505084,,,,,8.42485858,8.294549515,8.16251625,,,,,,,7.940583827,7.800572655,7.657282793,21341.14788,36289.20598,75772.85345,110611.2488,143116.0499,167953.9679,212366.7905,212103.4759,194886.8568
656,1491,Lashma,Riazanskaia oblast',Tcentralny,,,,35.0,54.93,41.14,"3017,3049","1692,4996","2259,8202",,,,,,,1998,1780,1618,21335.89224,36036.63547,74982.19839,109514.0104,141882.9288,166590.8534,210815.2234,210643.313,193628.3714,,,,,,,57.75850979,56.01577399,54.59652443,99.36393498,110.0881778,126.0007599,134.6483547,140.7250167,144.5596492,150.2766404,150.25664,148.198874,,,,,,,7.599901959,7.484368643,7.388946098,8.429017501,8.344505084,,,,,8.42485858,8.294549515,8.16251625,20270.99398,34488.74815,71732.53893,105233.6537,136361.9454,160110.0842,203282.9564,202469.7355,186051.3539
657,1492,Syntul,Riazanskaia oblast',Tcentralny,,,,35.0,54.99,41.3,"3023,9001","1705,69","2271,087",,,,,,,2204,1889,1688,21933.04757,36555.21384,75732.34445,110412.3347,142791.449,167337.2655,211662.6074,211165.344,194085.9833,,,,,,,59.25965311,56.9089617,55.22421486,99.91501406,110.3882045,126.2243401,134.838013,140.8764949,144.6671696,150.3750084,150.3173279,148.2563532,,,,,,,7.69802917,7.543802868,7.431299675,,,,,,,7.599901959,7.484368643,7.388946098,21335.89224,36036.63547,74982.19839,109514.0104,141882.9288,166590.8534,210815.2234,210643.313,193628.3714
658,1494,Spas-Klepiki,Riazanskaia oblast',Tcentralny,,1,1,35.0,55.13,40.19,"3039,3169","1615,2361","2215,6747",,2321,3661,5000,5900,7000,7209,6153,5917,22984.25692,39932.67122,84982.57246,123484.552,159533.4261,187377.6218,234680.9767,236218.4567,216928.0173,,60.05867786,67.33009261,72.54257986,75.38941179,78.38739151,78.90920843,76.12030366,75.43938406,100.8531073,112.2529675,128.8270737,137.4491593,143.5206096,147.400997,152.9175189,153.0790611,150.9782539,,7.749753406,8.205491613,8.517193191,8.68270763,8.853665428,8.883085524,8.724695047,8.685584843,,,,,,,7.69802917,7.543802868,7.431299675,21933.04757,36555.21384,75732.34445,110412.3347,142791.449,167337.2655,211662.6074,211165.344,194085.9833
659,1495,Tuma,Riazanskaia oblast',Tcentralny,,,,35.0,55.14,40.56,"3040,4196","1645,1136","2236,4784",,,,,,,7082,6596,6163,22096.2025,38333.81369,81082.06761,117990.9192,152482.2242,179062.9541,224907.5774,225612.5984,207104.6032,,,,,,,78.59375034,77.33828226,76.14864243,100.0632308,111.3887661,127.7627168,136.3841611,142.4395299,146.3009442,151.8672925,151.9444424,149.8415736,,,,,,,8.865311633,8.794218684,8.726318951,,7.749753406,8.205491613,8.517193191,8.68270763,8.853665428,8.883085524,8.724695047,8.685584843,22984.25692,39932.67122,84982.57246,123484.552,159533.4261,187377.6218,234680.9767,236218.4567,216928.0173
660,1497,Korablino,Riazanskaia oblast',Tcentralny,,1,1,35.0,53.91,40.02,"2906,2881","1601,6004","2157,4782",,,,5300,13100,14800,15349,14690,12657,21893.79495,35239.46015,71127.39731,103817.4068,136306.1268,161056.0991,205006.7415,205077.975,188936.0091,,,,73.53855022,89.87736811,92.2057489,92.90657348,92.06253335,89.22626802,99.8792073,109.6192617,124.8186757,133.4114845,139.7752556,143.7483027,149.5924232,149.6009215,147.6021776,,,,8.5754621,9.480367509,9.60238246,9.638805604,9.594922269,9.445965701,,,,,,,8.865311633,8.794218684,8.726318951,22096.2025,38333.81369,81082.06761,117990.9192,152482.2242,179062.9541,224907.5774,225612.5984,207104.6032
661,1499,Miloslavskoe,Riazanskaia oblast',Tcentralny,,,1,35.0,53.58,39.45,"2870,8164","1556,3025","2113,731",,,,,,,4995,4813,5830,21644.01373,34504.6839,69851.82486,102073.725,134133.2797,158176.4371,201862.1354,201596.4649,185462.7869,,,,,,,72.52553795,71.8947276,75.18229192,99.64999067,109.1784738,124.4146493,133.0204833,139.3955488,143.3160073,149.2145373,149.1823647,147.1516876,,,,,,,8.516192691,8.479075869,8.670772279,,,,8.5754621,9.480367509,9.60238246,9.638805604,9.594922269,9.445965701,21893.79495,35239.46015,71127.39731,103817.4068,136306.1268,161056.0991,205006.7415,205077.975,188936.0091
662,1501,Tsentral'nyi,Riazanskaia oblast',Tcentralny,,,,35.0,53.67,39.63,"2880,4689","1570,5369","2126,9421",,,,,,,2588,1960,797,22043.97745,34976.24427,70489.79422,102945.4113,135408.8268,159647.2919,204212.946,203545.7599,187415.7709,,,,,,,61.75823295,57.46700873,44.63381924,100.0158949,109.4623238,124.6175526,133.2167054,139.6191281,143.5377053,149.497538,149.4175245,147.4059402,,,,,,,7.858640656,7.580699752,6.680854679,,,,,,,8.516192691,8.479075869,8.670772279,21644.01373,34504.6839,69851.82486,102073.725,134133.2797,158176.4371,201862.1354,201596.4649,185462.7869
663,1503,Mikhailov,Riazanskaia oblast',Tcentralny,,1,1,35.0,54.23,39.02,"2940,8929","1522,5604","2116,0546",9162,11708,9704,7700,14200,14200,15302,13295,11783,23310.66232,38486.85271,81547.66354,119537.5127,155418.2059,182693.4711,229552.298,230773.5136,212345.8405,83.22584064,87.75994201,84.27778784,80.08416443,91.41266829,91.41266829,92.84746256,90.15774636,87.87962085,101.136534,111.4728838,127.8921908,136.6884953,142.8951243,146.7869154,152.3715255,152.5025442,150.454058,9.122819774,9.368027648,9.180293451,8.948975608,9.560997244,9.560997244,9.635738818,9.495143304,9.374413094,,,,,,,7.858640656,7.580699752,6.680854679,22043.97745,34976.24427,70489.79422,102945.4113,135408.8268,159647.2919,204212.946,203545.7599,187415.7709
664,1506,Aleksandro-Nevskii,Riazanskaia oblast',Tcentralny,,,1,35.0,53.47,40.21,"2859,0409","1616,8441","2150,0287",,,,,,,4447,4133,4013,21012.7624,33578.65022,66704.54276,97372.58271,128329.8994,151390.9005,193898.864,193564.3047,178297.7116,,,,,,,70.55974784,69.33491236,68.84509387,99.05992511,108.6106998,123.3882935,131.9350867,138.3531026,142.2681312,148.2328648,148.1908169,146.1973585,,,,,,,8.399984991,8.326758815,8.29729437,9.122819774,9.368027648,9.180293451,8.948975608,9.560997244,9.560997244,9.635738818,9.495143304,9.374413094,23310.66232,38486.85271,81547.66354,119537.5127,155418.2059,182693.4711,229552.298,230773.5136,212345.8405
665,1508,Pitelino,Riazanskaia oblast',Tcentralny,,,1,42.0,54.58,41.82,"2978,9764","1748,9124","2282,5356",,,,,,,2742,2415,2257,19776.38353,33219.78146,67937.48549,99821.36534,129980.8421,152986.767,195319.6544,194645.8859,178902.1182,,,,,,,62.67006756,60.67560244,59.62606824,97.85648648,108.3868556,123.7955137,132.506287,138.6539774,142.5183917,148.4106931,148.3265117,146.2792067,,,,,,,7.91644286,7.789454566,7.721791777,,,,,,,8.399984991,8.326758815,8.29729437,21012.7624,33578.65022,66704.54276,97372.58271,128329.8994,151390.9005,193898.864,193564.3047,178297.7116
666,1510,Novomichurinsk,Riazanskaia oblast',Tcentralny,,1,,35.0,54.03,39.74,"2919,2409","1579,2676","2147,1522",,,,,,15800,19610,20743,19309,22692.03197,36185.46712,73964.03495,108436.1879,142228.5197,167296.4359,212213.936,212505.897,195763.2308,,,,,,93.46568433,97.689402,98.80288669,97.38386964,100.5962687,110.1746829,125.6940154,134.4189149,140.7827417,144.6612995,150.438815,150.4725427,148.4659686,,,,,,9.667765219,9.883794919,9.939964119,9.868326587,,,,,,,7.91644286,7.789454566,7.721791777,19776.38353,33219.78146,67937.48549,99821.36534,129980.8421,152986.767,195319.6544,194645.8859,178902.1182
667,1511,Pronsk,Riazanskaia oblast',Tcentralny,,,1,35.0,54.11,39.59,"2927,8921","1567,3681","2142,2149",7907,1465,,,,,5105,4330,3943,22412.21842,36780.73804,75955.94097,111366.3791,145813.0366,172702.2775,218016.1491,218731.2025,201555.8195,80.55966706,53.13842155,,,,,72.89702958,70.11253506,68.55338463,100.3475325,110.5174829,126.2905926,135.0378972,141.3740145,145.4273062,151.1012396,151.1817515,149.1774391,8.975503722,7.289610521,,,,,8.537975731,8.373322821,8.279697134,,,,,,9.667765219,9.883794919,9.939964119,9.868326587,22692.03197,36185.46712,73964.03495,108436.1879,142228.5197,167296.4359,212213.936,212505.897,195763.2308
668,1513,Putiatino,Riazanskaia oblast',Tcentralny,,,1,35.0,54.16,41.12,"2933,3056","1690,8544","2227,0592",,,,,,,2389,3122,,20270.33238,33534.64533,67805.74928,99402.63816,129897.4151,153113.2189,195916.9816,195685.0319,180125.6129,,,,,,,60.50708697,64.74180275,,98.34517609,108.5833684,123.7523258,132.4095285,138.6388574,142.5381193,148.4851012,148.4562323,146.4441176,,,,,,,7.778630147,8.046229101,,8.975503722,7.289610521,,,,,8.537975731,8.373322821,8.279697134,22412.21842,36780.73804,75955.94097,111366.3791,145813.0366,172702.2775,218016.1491,218731.2025,201555.8195
669,1516,Rybnoe,Riazanskaia oblast',Tcentralny,,1,1,35.0,54.74,39.5,"2996,4676","1560,25","2162,23",1500,,,10200,17300,17800,18672,19150,18378,25503.38199,42643.35649,90222.64076,133320.6796,174787.1547,206818.0685,256411.7972,259010.6015,239854.5522,53.48319243,,,85.19553979,95.22757632,95.78446344,96.72290462,97.22074366,96.41098526,102.9528087,113.6489632,130.1889142,139.2520983,145.7168692,149.8076806,155.115567,155.3668582,153.4572912,7.313220387,,,9.230142999,9.75846178,9.786953736,9.834780355,9.860057995,9.818909576,,,,,,,7.778630147,8.046229101,,20270.33238,33534.64533,67805.74928,99402.63816,129897.4151,153113.2189,195916.9816,195685.0319,180125.6129
670,1518,Riazhsk,Riazanskaia oblast',Tcentralny,,1,1,35.0,53.7,40.06,"2883,69","1604,8036","2151,222",14835,16164,11782,7400,25400,25300,27217,22850,21676,20796.53018,33687.88826,68378.94557,100364.4815,131561.9929,155384.5183,198583.8371,198568.5564,182838.9203,92.25111754,93.90660089,87.87802962,79.37447326,102.8703966,102.7903923,104.2767145,100.7354753,99.67947599,98.85413015,108.6784077,123.9396866,132.6312384,138.9388724,142.8899417,148.8147872,148.8129097,146.8061997,9.604744533,9.690541826,9.374328222,8.909235279,10.14250445,10.13855967,10.21159706,10.0367064,9.983960937,7.313220387,,,9.230142999,9.75846178,9.786953736,9.834780355,9.860057995,9.818909576,25503.38199,42643.35649,90222.64076,133320.6796,174787.1547,206818.0685,256411.7972,259010.6015,239854.5522
671,1520,Murmino,Riazanskaia oblast',Tcentralny,,,,35.0,54.6,40.06,"2981,16","1604,8036","2187,276",,,,,,,4353,3596,,23866.13657,39341.89609,81942.99499,122101.9834,161055.1266,190891.7979,238103.9824,239560.2749,222072.2145,,,,,,,70.20128218,67.03642361,,101.6107517,111.9373583,128.0015976,137.1852776,143.7481579,147.8525172,153.2758581,153.4268769,151.55476,,,,,,,8.378620542,8.187577396,,9.604744533,9.690541826,9.374328222,8.909235279,10.14250445,10.13855967,10.21159706,10.0367064,9.983960937,20796.53018,33687.88826,68378.94557,100364.4815,131561.9929,155384.5183,198583.8371,198568.5564,182838.9203
672,1522,Sapozhok,Riazanskaia oblast',Tcentralny,,,1,35.0,53.94,40.7,"2909,5236","1656,49","2195,358",8550,9049,,,,,5313,4392,3878,20323.49773,33445.91921,67925.46775,99538.72985,130450.8695,153868.8185,196663.0536,196559.9372,180952.9543,81.96924036,82.99956187,,,,,73.58057302,70.35082697,68.27840574,98.39713532,108.528162,123.791577,132.441017,138.7389976,142.6556887,148.5777462,148.5649608,146.5550509,9.053686562,9.110409533,,,,,8.577911926,8.387539983,8.263074836,,,,,,,8.378620542,8.187577396,,23866.13657,39341.89609,81942.99499,122101.9834,161055.1266,190891.7979,238103.9824,239560.2749,222072.2145
673,1524,Sarai,Riazanskaia oblast',Tcentralny,,,1,42.0,53.73,41.0,"2886,9129",1681,"2202,93",,,,,,,7996,6604,5802,20087.22833,32831.25974,65391.0664,95852.72469,125656.1348,148222.1963,189798.3325,189473.356,174411.4354,,,,,,,80.7607175,77.35960305,75.09882745,98.16528327,108.1420375,122.9468693,131.5739342,137.8582282,141.7639744,147.7128461,147.6711937,145.6649214,,,,,,,8.986696696,8.795430805,8.665957965,9.053686562,9.110409533,,,,,8.577911926,8.387539983,8.263074836,20323.49773,33445.91921,67925.46775,99538.72985,130450.8695,153868.8185,196663.0536,196559.9372,180952.9543
674,1528,Pavelets,Riazanskaia oblast',Tcentralny,,,,35.0,53.78,39.27,"2892,2884","1542,1329","2111,9406",,,,,,,5783,2207,1964,22338.21263,35685.39482,73101.41118,107016.6068,140124.6017,165003.4061,209658.3655,209719.2784,192970.0063,,,,,,,75.04198767,59.28059723,57.49792299,100.2812788,109.8827386,125.4311062,134.1135229,140.4293095,144.3295018,150.1417595,150.1488785,148.1159599,,,,,,,8.662677858,7.699389406,7.582738489,,,,,,,8.986696696,8.795430805,8.665957965,20087.22833,32831.25974,65391.0664,95852.72469,125656.1348,148222.1963,189798.3325,189473.356,174411.4354
675,1529,Poplevinskii,Riazanskaia oblast',Tcentralny,,,,35.0,53.68,39.55,"2881,5424","1564,2025","2123,044",,,,,,,3641,684,,22149.61461,35104.62791,70934.51598,103634.3069,136185.8398,160536.7365,205208.9358,204951.6254,188640.4013,,,,,,,67.24022383,42.61423457,,100.1115386,109.5390033,124.7580077,133.3707094,139.7543807,143.6708623,149.6165383,149.5858459,147.5641334,,,,,,,8.200013648,6.527957918,,,,,,,,8.662677858,7.699389406,7.582738489,22338.21263,35685.39482,73101.41118,107016.6068,140124.6017,165003.4061,209658.3655,209719.2784,192970.0063
676,1531,Spassk-Riazanskii,Riazanskaia oblast',Tcentralny,,1,1,35.0,54.41,40.39,"2960,4481","1631,3521","2197,6199",4759,6286,6743,7200,8400,9200,9835,8858,7745,21631.83219,35957.79293,74403.22598,109463.7225,143220.1709,169050.9751,213940.8384,214553.7773,197811.0302,71.7035156,76.49391917,77.72644407,78.88701615,81.64906079,83.30137626,84.5241699,82.61130771,80.18849234,99.63875127,110.0422213,125.8268003,134.6376958,140.9476698,144.9123744,150.6376927,150.7079271,148.7196704,8.467792841,8.746080217,8.816260209,8.881836305,9.035986985,9.126958763,9.193702731,9.089076284,8.954802753,,,,,,,8.200013648,6.527957918,,22149.61461,35104.62791,70934.51598,103634.3069,136185.8398,160536.7365,205208.9358,204951.6254,188640.4013
677,1533,Starozhilovo,Riazanskaia oblast',Tcentralny,,,1,35.0,54.22,39.91,"2939,8084","1592,8081","2163,9202",,,,,,,5337,5279,5087,22537.98066,36719.68692,75623.82959,111198.2406,145794.9013,172424.337,217511.5189,218259.3539,201302.539,,,,,,,73.65791549,73.4704745,72.83672662,100.4596709,110.4825572,126.1921225,135.0027839,141.3710567,145.3884619,151.0442742,151.1286506,149.1467249,,,,,,,8.582418976,8.571491965,8.534443545,8.467792841,8.746080217,8.816260209,8.881836305,9.035986985,9.126958763,9.193702731,9.089076284,8.954802753,21631.83219,35957.79293,74403.22598,109463.7225,143220.1709,169050.9751,213940.8384,214553.7773,197811.0302
678,1535,Ukholovo,Riazanskaia oblast',Tcentralny,,,1,35.0,53.79,40.48,"2893,3641","1638,6304","2177,4192",,,,,,,6223,5700,4965,21007.32233,34011.30703,67798.22746,99210.74647,130416.5877,153823.3179,196474.5779,196286.3107,180751.4345,,,,,,,76.31782502,74.79173431,72.4229692,99.05477103,108.8777115,123.7498576,132.3650622,138.7328061,142.648624,148.5543723,148.5310038,146.5280732,,,,,,,8.736007385,8.648221454,8.510168576,,,,,,,8.582418976,8.571491965,8.534443545,22537.98066,36719.68692,75623.82959,111198.2406,145794.9013,172424.337,217511.5189,218259.3539,201302.539
679,1537,Chuchkovo,Riazanskaia oblast',Tcentralny,,,1,35.0,54.27,41.45,"2945,2329","1718,1025","2249,4915",,,,,,,3795,4517,3123,20024.72353,33265.11427,67369.13665,98759.69502,128922.4095,151879.5635,194076.4479,193658.3123,178090.033,,,,,,,67.92132816,70.8223795,64.74695656,98.10353703,108.4152522,123.6086405,132.2602319,138.4614895,142.345018,148.2551567,148.2026386,146.1691761,,,,,,,8.24143969,8.415603336,8.046549357,,,,,,,8.736007385,8.648221454,8.510168576,21007.32233,34011.30703,67798.22746,99210.74647,130416.5877,153823.3179,196474.5779,196286.3107,180751.4345
680,1539,Shatsk,Riazanskaia oblast',Tcentralny,,1,1,42.0,54.02,41.73,"2918,1604","1741,3929","2254,2546",13840,15106,10403,5700,8000,7600,8181,7563,6562,19080.90865,31805.45302,64317.07068,94760.12714,123906.2174,146139.2855,187432.7447,186900.6134,171882.0617,90.92229373,92.59919006,85.55971587,74.79173431,80.76970669,79.85037183,81.17234567,79.76317568,77.24741244,97.14947979,107.4828383,122.5798917,131.3110645,137.529102,141.4271669,147.4081392,147.3391104,145.3125092,9.535318229,9.622847295,9.249849505,8.648221454,8.987196821,8.935903526,9.009569672,8.931023216,8.789050714,,,,,,,8.24143969,8.415603336,8.046549357,20024.72353,33265.11427,67369.13665,98759.69502,128922.4095,151879.5635,194076.4479,193658.3123,178090.033
681,1541,Shilovo,Riazanskaia oblast',Tcentralny,,,1,35.0,54.32,40.89,"2950,6624","1671,9921","2221,1448",,,,,,,18374,16572,15669,20690.3257,34398.54368,70266.63541,103015.914,134492.7152,158515.9126,201350.3535,201464.4516,185372.8328,,,,,,,96.40671064,94.3903535,93.30477178,98.75234632,109.1141006,124.5467687,133.2325095,139.4587473,143.3673427,149.1525259,149.1663634,147.1399177,,,,,,,9.818691901,9.715469803,9.659439517,9.535318229,9.622847295,9.249849505,8.648221454,8.987196821,8.935903526,9.009569672,8.931023216,8.789050714,19080.90865,31805.45302,64317.07068,94760.12714,123906.2174,146139.2855,187432.7447,186900.6134,171882.0617
682,1542,Lesnoi,Riazanskaia oblast',Tcentralny,,,,35.0,54.2,40.5,"2937,64","1640,25","2195,1",,,,,,,8937,7522,7632,21306.54598,35082.69663,71434.18552,104760.7509,137078.0907,161715.9669,205426.434,205697.3968,189440.2141,,,,,,,82.77278957,79.66610935,79.92548122,99.33649681,109.5259224,124.9148636,133.6205252,139.908824,143.8463638,149.6424543,149.6747057,147.6669422,,,,,,,9.097955241,8.925587339,8.940105213,,,,,,,9.818691901,9.715469803,9.659439517,20690.3257,34398.54368,70266.63541,103015.914,134492.7152,158515.9126,201350.3535,201464.4516,185372.8328
